STATE_NAME,rain_in_mm,year
ARUNACHAL PRADESH,295.5,2001
ARUNACHAL PRADESH,91.7,2001
ARUNACHAL PRADESH,57.7,2001
ARUNACHAL PRADESH,68.8,2001
ARUNACHAL PRADESH,39.6,2001
ASSAM,31.5,2001
ASSAM,28.3,2001
ASSAM,52.4,2001
ASSAM,43.4,2001
ASSAM,53.4,2001
ASSAM,176.4,2001
ASSAM,277.6,2001
ASSAM,203.5,2001
ASSAM,277.3,2001
ASSAM,139.6,2001
ASSAM,73.8,2001
ASSAM,0,2001
NAGALAND,12.8,2001
NAGALAND,14.7,2001
NAGALAND,16.2,2001
NAGALAND,8.3,2001
NAGALAND,10.6,2001
NAGALAND,127.5,2001
NAGALAND,274,2001
NAGALAND,234.2,2001
NAGALAND,247.4,2001
NAGALAND,53.9,2001
NAGALAND,62.2,2001
NAGALAND,0,2001
SIKKIM,0.1,2001
SIKKIM,0.2,2001
SIKKIM,0.4,2001
SIKKIM,3.8,2001
SIKKIM,83.6,2001
SIKKIM,265.1,2001
SIKKIM,380.8,2001
SIKKIM,347.5,2001
SIKKIM,199.6,2001
SIKKIM,114.1,2001
SIKKIM,6.9,2001
SIKKIM,0.6,2001
WEST BENGAL,0.1,2001
WEST BENGAL,2.7,2001
WEST BENGAL,0.2,2001
WEST BENGAL,11,2001
WEST BENGAL,74.3,2001
WEST BENGAL,126.4,2001
WEST BENGAL,154.2,2001
WEST BENGAL,136.6,2001
WEST BENGAL,137.5,2001
WEST BENGAL,153.9,2001
WEST BENGAL,28.3,2001
WEST BENGAL,0,2001
ORISSA,8.8,2001
ORISSA,22.9,2001
ORISSA,1.7,2001
ORISSA,2.1,2001
ORISSA,23.6,2001
ORISSA,143,2001
ORISSA,251.2,2001
ORISSA,238.9,2001
ORISSA,79.1,2001
ORISSA,0,2001
ORISSA,0,2001
ORISSA,0,2001
JHARKHAND,0,2001
JHARKHAND,34.3,2001
JHARKHAND,0.2,2001
JHARKHAND,22.1,2001
JHARKHAND,73.8,2001
JHARKHAND,92.7,2001
JHARKHAND,94.7,2001
JHARKHAND,241.5,2001
JHARKHAND,102.9,2001
JHARKHAND,134.7,2001
JHARKHAND,37.7,2001
JHARKHAND,36.7,2001
BIHAR,17.8,2001
BIHAR,5.2,2001
BIHAR,7.2,2001
BIHAR,19.8,2001
BIHAR,47.8,2001
BIHAR,117.2,2001
BIHAR,145.2,2001
BIHAR,103.5,2001
BIHAR,10.3,2001
BIHAR,11.1,2001
BIHAR,0.1,2001
BIHAR,0.2,2001
UTTAR PRADESH,0.6,2001
UTTAR PRADESH,0.4,2001
UTTAR PRADESH,0.4,2001
UTTAR PRADESH,71.4,2001
UTTAR PRADESH,156.9,2001
UTTAR PRADESH,930,2001
UTTAR PRADESH,926.9,2001
UTTAR PRADESH,654.4,2001
UTTAR PRADESH,151.8,2001
UTTAR PRADESH,169.7,2001
UTTAR PRADESH,48.6,2001
UTTAR PRADESH,0.6,2001
UTTAR PRADESH,66.7,2001
UTTAR PRADESH,136.5,2001
UTTAR PRADESH,136.9,2001
UTTAR PRADESH,124,2001
UTTAR PRADESH,27,2001
UTTAR PRADESH,56.1,2001
UTTAR PRADESH,81.8,2001
UTTAR PRADESH,225.6,2001
UTTAR PRADESH,123.1,2001
UTTAR PRADESH,8.2,2001
UTTAR PRADESH,0.7,2001
UTTAR PRADESH,3.9,2001
UTTARAKHAND,2,2001
UTTARAKHAND,11.4,2001
UTTARAKHAND,2.3,2001
UTTARAKHAND,20.6,2001
UTTARAKHAND,77.2,2001
UTTARAKHAND,131.9,2001
UTTARAKHAND,92.6,2001
UTTARAKHAND,155.1,2001
UTTARAKHAND,74.9,2001
UTTARAKHAND,168.4,2001
UTTARAKHAND,18.8,2001
UTTARAKHAND,0.6,2001
HARYANA,2.5,2001
HARYANA,21.2,2001
HARYANA,0.8,2001
HARYANA,0.4,2001
HARYANA,1.8,2001
HARYANA,45.2,2001
HARYANA,188.4,2001
HARYANA,93.6,2001
HARYANA,13.9,2001
HARYANA,0.2,2001
HARYANA,0,2001
HARYANA,0.1,2001
PUNJAB,11.8,2001
PUNJAB,18.2,2001
PUNJAB,28.5,2001
PUNJAB,18.1,2001
PUNJAB,109.6,2001
PUNJAB,364.5,2001
PUNJAB,400.6,2001
PUNJAB,92.1,2001
PUNJAB,84.3,2001
PUNJAB,191.6,2001
PUNJAB,206.1,2001
PUNJAB,7.5,2001
HIMACHAL PRADESH,16.8,2001
HIMACHAL PRADESH,0,2001
HIMACHAL PRADESH,0,2001
HIMACHAL PRADESH,0.4,2001
HIMACHAL PRADESH,4.8,2001
HIMACHAL PRADESH,83.7,2001
HIMACHAL PRADESH,218,2001
HIMACHAL PRADESH,421.9,2001
HIMACHAL PRADESH,55.7,2001
HIMACHAL PRADESH,43.7,2001
HIMACHAL PRADESH,2.2,2001
HIMACHAL PRADESH,0.8,2001
JAMMU & KASHMIR,48.4,2001
JAMMU & KASHMIR,167.6,2001
JAMMU & KASHMIR,229.5,2001
JAMMU & KASHMIR,195.3,2001
JAMMU & KASHMIR,179.8,2001
JAMMU & KASHMIR,269.3,2001
JAMMU & KASHMIR,430.8,2001
JAMMU & KASHMIR,400,2001
JAMMU & KASHMIR,243.6,2001
JAMMU & KASHMIR,139.3,2001
JAMMU & KASHMIR,28.6,2001
JAMMU & KASHMIR,3.3,2001
RAJASTHAN,0,2001
RAJASTHAN,0,2001
RAJASTHAN,0,2001
RAJASTHAN,0,2001
RAJASTHAN,0.3,2001
RAJASTHAN,367.3,2001
RAJASTHAN,378.7,2001
RAJASTHAN,229.4,2001
RAJASTHAN,339.2,2001
RAJASTHAN,1.4,2001
RAJASTHAN,0,2001
RAJASTHAN,0,2001
RAJASTHAN,0.6,2001
RAJASTHAN,12.4,2001
RAJASTHAN,5.5,2001
RAJASTHAN,111.1,2001
RAJASTHAN,382.2,2001
RAJASTHAN,445.6,2001
RAJASTHAN,335,2001
RAJASTHAN,241.6,2001
RAJASTHAN,231.1,2001
RAJASTHAN,90.4,2001
RAJASTHAN,13,2001
RAJASTHAN,3.7,2001
MADHYA PRADESH,0,2001
MADHYA PRADESH,0,2001
MADHYA PRADESH,9.9,2001
MADHYA PRADESH,0,2001
MADHYA PRADESH,211.8,2001
MADHYA PRADESH,683.1,2001
MADHYA PRADESH,1066.2,2001
MADHYA PRADESH,886.4,2001
MADHYA PRADESH,399.9,2001
MADHYA PRADESH,202.4,2001
MADHYA PRADESH,22.5,2001
MADHYA PRADESH,0,2001
MADHYA PRADESH,3.9,2001
MADHYA PRADESH,56.2,2001
MADHYA PRADESH,39.3,2001
MADHYA PRADESH,38.7,2001
MADHYA PRADESH,98.7,2001
MADHYA PRADESH,226.3,2001
MADHYA PRADESH,610.1,2001
MADHYA PRADESH,328,2001
MADHYA PRADESH,459.9,2001
MADHYA PRADESH,55.8,2001
MADHYA PRADESH,24.6,2001
MADHYA PRADESH,0,2001
GUJARAT,0,2001
GUJARAT,0,2001
GUJARAT,0.1,2001
GUJARAT,0.7,2001
GUJARAT,10,2001
GUJARAT,185.4,2001
GUJARAT,123.1,2001
GUJARAT,146.2,2001
GUJARAT,240.7,2001
GUJARAT,0.9,2001
GUJARAT,7.5,2001
GUJARAT,0,2001
GUJARAT,19.4,2001
GUJARAT,3.6,2001
GUJARAT,6.2,2001
GUJARAT,10.7,2001
GUJARAT,42.9,2001
GUJARAT,366.3,2001
GUJARAT,377.9,2001
GUJARAT,310.5,2001
GUJARAT,152.9,2001
GUJARAT,34,2001
GUJARAT,1,2001
GUJARAT,0,2001
GOA,6.7,2001
GOA,9.7,2001
GOA,22.2,2001
GOA,11.2,2001
GOA,9.5,2001
GOA,236.4,2001
GOA,280.5,2001
GOA,305.1,2001
GOA,215.4,2001
GOA,10.7,2001
GOA,1.2,2001
GOA,0,2001
MAHARASHTRA,0,2001
MAHARASHTRA,1.1,2001
MAHARASHTRA,0.8,2001
MAHARASHTRA,0.6,2001
MAHARASHTRA,22.8,2001
MAHARASHTRA,29.9,2001
MAHARASHTRA,149.4,2001
MAHARASHTRA,177,2001
MAHARASHTRA,139.6,2001
MAHARASHTRA,80.9,2001
MAHARASHTRA,4.9,2001
MAHARASHTRA,3,2001
MAHARASHTRA,0,2001
MAHARASHTRA,0,2001
MAHARASHTRA,2.1,2001
MAHARASHTRA,4.5,2001
MAHARASHTRA,13.1,2001
MAHARASHTRA,85.8,2001
MAHARASHTRA,118.4,2001
MAHARASHTRA,192.3,2001
MAHARASHTRA,149.7,2001
MAHARASHTRA,69.5,2001
MAHARASHTRA,29.6,2001
MAHARASHTRA,1.2,2001
MAHARASHTRA,11.4,2001
MAHARASHTRA,62.1,2001
MAHARASHTRA,3.8,2001
MAHARASHTRA,13.8,2001
MAHARASHTRA,47,2001
MAHARASHTRA,72.7,2001
MAHARASHTRA,455.8,2001
MAHARASHTRA,335.7,2001
MAHARASHTRA,389.7,2001
MAHARASHTRA,8,2001
MAHARASHTRA,4.5,2001
MAHARASHTRA,19.5,2001
CHHATTISGARH,11.8,2001
CHHATTISGARH,0.2,2001
CHHATTISGARH,1.9,2001
CHHATTISGARH,22.9,2001
CHHATTISGARH,91.9,2001
CHHATTISGARH,70,2001
CHHATTISGARH,81.4,2001
CHHATTISGARH,102.9,2001
CHHATTISGARH,111.1,2001
CHHATTISGARH,148.1,2001
CHHATTISGARH,328.6,2001
CHHATTISGARH,124.5,2001
ANDHRA PRADESH,3.5,2001
ANDHRA PRADESH,35.6,2001
ANDHRA PRADESH,8.2,2001
ANDHRA PRADESH,17.8,2001
ANDHRA PRADESH,18.9,2001
ANDHRA PRADESH,162.9,2001
ANDHRA PRADESH,120.9,2001
ANDHRA PRADESH,193.5,2001
ANDHRA PRADESH,140.2,2001
ANDHRA PRADESH,0,2001
ANDHRA PRADESH,1,2001
ANDHRA PRADESH,2.6,2001
TELANGANA,0.5,2001
TELANGANA,7.2,2001
TELANGANA,7.2,2001
TELANGANA,41.2,2001
TELANGANA,46.8,2001
TELANGANA,101.3,2001
TELANGANA,150.8,2001
TELANGANA,152,2001
TELANGANA,69,2001
TELANGANA,73.4,2001
TELANGANA,5.7,2001
TELANGANA,0,2001
RAYALSEEMA,150.9,2001
RAYALSEEMA,95.8,2001
RAYALSEEMA,45.2,2001
RAYALSEEMA,86.6,2001
RAYALSEEMA,48.9,2001
RAYALSEEMA,32.6,2001
RAYALSEEMA,118.8,2001
RAYALSEEMA,264.9,2001
RAYALSEEMA,106.7,2001
RAYALSEEMA,15.7,2001
RAYALSEEMA,10.8,2001
RAYALSEEMA,57.8,2001
TAMIL NADU,7.4,2001
TAMIL NADU,11,2001
TAMIL NADU,21,2001
TAMIL NADU,171.1,2001
TAMIL NADU,95.3,2001
TAMIL NADU,430.3,2001
TAMIL NADU,362.6,2001
TAMIL NADU,501.6,2001
TAMIL NADU,241.1,2001
TAMIL NADU,187.5,2001
TAMIL NADU,112.9,2001
TAMIL NADU,9.4,2001
KARNATAKA,1.4,2001
KARNATAKA,21.7,2001
KARNATAKA,0.4,2001
KARNATAKA,3.2,2001
KARNATAKA,1,2001
KARNATAKA,90.6,2001
KARNATAKA,319,2001
KARNATAKA,278.5,2001
KARNATAKA,88,2001
KARNATAKA,30.6,2001
KARNATAKA,1.3,2001
KARNATAKA,0.3,2001
KARNATAKA,41.9,2001
KARNATAKA,8.6,2001
KARNATAKA,0,2001
KARNATAKA,11.1,2001
KARNATAKA,238,2001
KARNATAKA,416.6,2001
KARNATAKA,467.6,2001
KARNATAKA,321.6,2001
KARNATAKA,412.9,2001
KARNATAKA,402.6,2001
KARNATAKA,201.2,2001
KARNATAKA,100.4,2001
KARNATAKA,32.1,2001
KARNATAKA,49.7,2001
KARNATAKA,17.8,2001
KARNATAKA,5.1,2001
KARNATAKA,2.5,2001
KARNATAKA,91.8,2001
KARNATAKA,283.4,2001
KARNATAKA,231.8,2001
KARNATAKA,139.6,2001
KARNATAKA,56.4,2001
KARNATAKA,1.9,2001
KARNATAKA,12.9,2001
KERALA,13.4,2001
KERALA,15.5,2001
KERALA,37.5,2001
KERALA,250.9,2001
KERALA,332.5,2001
KERALA,558.5,2001
KERALA,300.1,2001
KERALA,590.9,2001
KERALA,279.9,2001
KERALA,62.6,2001
KERALA,14,2001
KERALA,15.2,2001
LAKSHADWEEP,0.9,2001
LAKSHADWEEP,0,2001
LAKSHADWEEP,4.4,2001
LAKSHADWEEP,2.1,2001
LAKSHADWEEP,0.8,2001
LAKSHADWEEP,112.6,2001
LAKSHADWEEP,226.7,2001
LAKSHADWEEP,10.6,2001
LAKSHADWEEP,79.9,2001
LAKSHADWEEP,3.3,2001
LAKSHADWEEP,0.3,2001
LAKSHADWEEP,0,2001
ANDAMAN & NICOBAR ISLANDS,18.7,2002
ANDAMAN & NICOBAR ISLANDS,23.6,2002
ANDAMAN & NICOBAR ISLANDS,44.2,2002
ANDAMAN & NICOBAR ISLANDS,101.8,2002
ANDAMAN & NICOBAR ISLANDS,98.2,2002
ANDAMAN & NICOBAR ISLANDS,219.6,2002
ANDAMAN & NICOBAR ISLANDS,437.3,2002
ANDAMAN & NICOBAR ISLANDS,387.3,2002
ANDAMAN & NICOBAR ISLANDS,244,2002
ANDAMAN & NICOBAR ISLANDS,27.8,2002
ANDAMAN & NICOBAR ISLANDS,30.5,2002
ANDAMAN & NICOBAR ISLANDS,24.9,2002
ARUNACHAL PRADESH,7.7,2002
ARUNACHAL PRADESH,1.1,2002
ARUNACHAL PRADESH,8.3,2002
ARUNACHAL PRADESH,14.3,2002
ARUNACHAL PRADESH,8,2002
ARUNACHAL PRADESH,75.8,2002
ARUNACHAL PRADESH,131,2002
ARUNACHAL PRADESH,121.1,2002
ARUNACHAL PRADESH,163.4,2002
ARUNACHAL PRADESH,106.8,2002
ARUNACHAL PRADESH,98.6,2002
ARUNACHAL PRADESH,54.3,2002
ASSAM,76.3,2002
ASSAM,20.6,2002
ASSAM,54.1,2002
ASSAM,33.8,2002
ASSAM,45.5,2002
ASSAM,109.9,2002
ASSAM,302.4,2002
ASSAM,263.2,2002
ASSAM,288.6,2002
ASSAM,132.3,2002
ASSAM,26.3,2002
ASSAM,0.7,2002
NAGALAND,64.9,2002
NAGALAND,11.2,2002
NAGALAND,27.3,2002
NAGALAND,11.9,2002
NAGALAND,16.4,2002
NAGALAND,156.2,2002
NAGALAND,356,2002
NAGALAND,259.6,2002
NAGALAND,288.3,2002
NAGALAND,93.1,2002
NAGALAND,47.8,2002
NAGALAND,0,2002
SIKKIM,8.7,2002
SIKKIM,6.8,2002
WEST BENGAL,0,2002
WEST BENGAL,0.2,2002
WEST BENGAL,23.6,2002
WEST BENGAL,112.6,2002
WEST BENGAL,254.2,2002
WEST BENGAL,261.5,2002
WEST BENGAL,211.1,2002
WEST BENGAL,71,2002
WEST BENGAL,1,2002
WEST BENGAL,2,2002
WEST BENGAL,0,2002
WEST BENGAL,9.3,2002
WEST BENGAL,4.6,2002
WEST BENGAL,1.7,2002
WEST BENGAL,74.8,2002
WEST BENGAL,141.6,2002
WEST BENGAL,205.2,2002
WEST BENGAL,190.9,2002
WEST BENGAL,177.6,2002
WEST BENGAL,55.7,2002
WEST BENGAL,2.2,2002
WEST BENGAL,0,2002
ORISSA,29.9,2002
ORISSA,69.4,2002
ORISSA,37.9,2002
ORISSA,18.1,2002
ORISSA,83.3,2002
ORISSA,313.9,2002
ORISSA,420.1,2002
ORISSA,536.1,2002
ORISSA,195.3,2002
ORISSA,1.1,2002
ORISSA,7,2002
ORISSA,0.7,2002
JHARKHAND,30.3,2002
JHARKHAND,74.5,2002
JHARKHAND,9.4,2002
JHARKHAND,41.6,2002
JHARKHAND,54.7,2002
JHARKHAND,52.2,2002
JHARKHAND,45.8,2002
JHARKHAND,136.1,2002
JHARKHAND,169.8,2002
JHARKHAND,120.3,2002
JHARKHAND,148.6,2002
JHARKHAND,88.9,2002
BIHAR,8,2002
BIHAR,2.1,2002
BIHAR,6.2,2002
BIHAR,24.5,2002
BIHAR,36.9,2002
BIHAR,93.8,2002
BIHAR,173.9,2002
BIHAR,69.5,2002
BIHAR,19.9,2002
BIHAR,1.5,2002
BIHAR,0.9,2002
BIHAR,3.8,2002
UTTAR PRADESH,2.1,2002
UTTAR PRADESH,0,2002
UTTAR PRADESH,0.1,2002
UTTAR PRADESH,22.1,2002
UTTAR PRADESH,13.3,2002
UTTAR PRADESH,60.9,2002
UTTAR PRADESH,62.1,2002
UTTAR PRADESH,108.8,2002
UTTAR PRADESH,187.1,2002
UTTAR PRADESH,137.5,2002
UTTAR PRADESH,2.5,2002
UTTAR PRADESH,1.4,2002
UTTAR PRADESH,58.7,2002
UTTAR PRADESH,101.2,2002
UTTAR PRADESH,105.5,2002
UTTAR PRADESH,86.3,2002
UTTAR PRADESH,33,2002
UTTAR PRADESH,94.2,2002
UTTAR PRADESH,78.7,2002
UTTAR PRADESH,217.4,2002
UTTAR PRADESH,97.9,2002
UTTAR PRADESH,15.2,2002
UTTAR PRADESH,0.7,2002
UTTAR PRADESH,14.6,2002
UTTARAKHAND,4.7,2002
UTTARAKHAND,8.7,2002
UTTARAKHAND,35.7,2002
UTTARAKHAND,117.3,2002
UTTARAKHAND,330.8,2002
UTTARAKHAND,503.1,2002
UTTARAKHAND,318.7,2002
UTTARAKHAND,438.2,2002
UTTARAKHAND,99,2002
UTTARAKHAND,511.7,2002
UTTARAKHAND,137.5,2002
UTTARAKHAND,2.1,2002
HARYANA,4.1,2002
HARYANA,21.4,2002
HARYANA,0.5,2002
HARYANA,0.2,2002
HARYANA,3.5,2002
HARYANA,76.6,2002
HARYANA,245.8,2002
HARYANA,178.5,2002
HARYANA,93.6,2002
HARYANA,0.1,2002
HARYANA,0,2002
HARYANA,2.3,2002
PUNJAB,54.5,2002
PUNJAB,35.9,2002
PUNJAB,36.5,2002
PUNJAB,41.6,2002
PUNJAB,505.1,2002
PUNJAB,423.9,2002
PUNJAB,378.9,2002
PUNJAB,308.7,2002
PUNJAB,280.7,2002
PUNJAB,223.9,2002
PUNJAB,169.9,2002
PUNJAB,0.4,2002
HIMACHAL PRADESH,19.8,2002
HIMACHAL PRADESH,0.4,2002
HIMACHAL PRADESH,0,2002
HIMACHAL PRADESH,1.7,2002
HIMACHAL PRADESH,3.9,2002
HIMACHAL PRADESH,208.1,2002
HIMACHAL PRADESH,203.1,2002
HIMACHAL PRADESH,369.1,2002
HIMACHAL PRADESH,119.9,2002
HIMACHAL PRADESH,25.2,2002
HIMACHAL PRADESH,4.1,2002
HIMACHAL PRADESH,0,2002
JAMMU & KASHMIR,22.8,2002
JAMMU & KASHMIR,30.5,2002
JAMMU & KASHMIR,172.2,2002
JAMMU & KASHMIR,207.5,2002
JAMMU & KASHMIR,281.2,2002
JAMMU & KASHMIR,373.9,2002
JAMMU & KASHMIR,474.5,2002
JAMMU & KASHMIR,501.9,2002
JAMMU & KASHMIR,174.9,2002
JAMMU & KASHMIR,218.6,2002
JAMMU & KASHMIR,8.9,2002
JAMMU & KASHMIR,1.3,2002
RAJASTHAN,0,2002
RAJASTHAN,0,2002
RAJASTHAN,0,2002
RAJASTHAN,0.2,2002
RAJASTHAN,0.2,2002
RAJASTHAN,201.2,2002
RAJASTHAN,126.7,2002
RAJASTHAN,68.4,2002
RAJASTHAN,233.1,2002
RAJASTHAN,1.7,2002
RAJASTHAN,0,2002
RAJASTHAN,0,2002
RAJASTHAN,0.7,2002
RAJASTHAN,17,2002
RAJASTHAN,39.8,2002
RAJASTHAN,119.3,2002
RAJASTHAN,270.5,2002
RAJASTHAN,446.2,2002
RAJASTHAN,470.2,2002
RAJASTHAN,295,2002
RAJASTHAN,456.8,2002
RAJASTHAN,118.4,2002
RAJASTHAN,20.3,2002
RAJASTHAN,7.9,2002
MADHYA PRADESH,0,2002
MADHYA PRADESH,0,2002
MADHYA PRADESH,7.1,2002
MADHYA PRADESH,0.2,2002
MADHYA PRADESH,42.3,2002
MADHYA PRADESH,205.3,2002
MADHYA PRADESH,416.4,2002
MADHYA PRADESH,421.7,2002
MADHYA PRADESH,217,2002
MADHYA PRADESH,60.1,2002
MADHYA PRADESH,25.5,2002
MADHYA PRADESH,0,2002
MADHYA PRADESH,0.7,2002
MADHYA PRADESH,32.5,2002
MADHYA PRADESH,8,2002
MADHYA PRADESH,21,2002
MADHYA PRADESH,62.8,2002
MADHYA PRADESH,321,2002
MADHYA PRADESH,285.1,2002
MADHYA PRADESH,420.6,2002
MADHYA PRADESH,401.7,2002
MADHYA PRADESH,66.4,2002
MADHYA PRADESH,14,2002
MADHYA PRADESH,0,2002
GUJARAT,0.1,2002
GUJARAT,1.3,2002
GUJARAT,1.4,2002
GUJARAT,3.2,2002
GUJARAT,1.2,2002
GUJARAT,256.7,2002
GUJARAT,349.1,2002
GUJARAT,282.4,2002
GUJARAT,241.8,2002
GUJARAT,27.3,2002
GUJARAT,2.5,2002
GUJARAT,0,2002
GUJARAT,25.6,2002
GUJARAT,4.4,2002
GUJARAT,3.2,2002
GUJARAT,10.4,2002
GUJARAT,48.9,2002
GUJARAT,291.2,2002
GUJARAT,397.2,2002
GUJARAT,278.1,2002
GUJARAT,117.1,2002
GUJARAT,21.4,2002
GUJARAT,0.1,2002
GUJARAT,0,2002
GOA,3.2,2002
GOA,61.6,2002
GOA,93.8,2002
GOA,18.5,2002
GOA,34.9,2002
GOA,119.8,2002
GOA,208.5,2002
GOA,276.2,2002
GOA,166.8,2002
GOA,51.6,2002
GOA,71.4,2002
GOA,1.2,2002
MAHARASHTRA,1.3,2002
MAHARASHTRA,3.9,2002
MAHARASHTRA,1.2,2002
MAHARASHTRA,8.7,2002
MAHARASHTRA,12.8,2002
MAHARASHTRA,17.1,2002
MAHARASHTRA,118.3,2002
MAHARASHTRA,184.5,2002
MAHARASHTRA,125.4,2002
MAHARASHTRA,59.3,2002
MAHARASHTRA,13.9,2002
MAHARASHTRA,2.8,2002
MAHARASHTRA,0.5,2002
MAHARASHTRA,0,2002
MAHARASHTRA,5.3,2002
MAHARASHTRA,8.4,2002
MAHARASHTRA,47.4,2002
MAHARASHTRA,68.9,2002
MAHARASHTRA,33.2,2002
MAHARASHTRA,128.5,2002
MAHARASHTRA,155.8,2002
MAHARASHTRA,69.3,2002
MAHARASHTRA,135.6,2002
MAHARASHTRA,35.4,2002
MAHARASHTRA,4.8,2002
MAHARASHTRA,10.2,2002
MAHARASHTRA,0.5,2002
MAHARASHTRA,0.8,2002
MAHARASHTRA,5.9,2002
MAHARASHTRA,29.1,2002
MAHARASHTRA,189.3,2002
MAHARASHTRA,198.5,2002
MAHARASHTRA,183.9,2002
MAHARASHTRA,1.1,2002
MAHARASHTRA,3.5,2002
MAHARASHTRA,12.8,2002
CHHATTISGARH,14.4,2002
CHHATTISGARH,0.4,2002
CHHATTISGARH,3.5,2002
CHHATTISGARH,62.2,2002
CHHATTISGARH,80.2,2002
CHHATTISGARH,682.7,2002
CHHATTISGARH,1200.2,2002
CHHATTISGARH,637.5,2002
CHHATTISGARH,468.4,2002
CHHATTISGARH,294.7,2002
CHHATTISGARH,231.5,2002
CHHATTISGARH,11,2002
ANDHRA PRADESH,43.9,2002
ANDHRA PRADESH,97.4,2002
ANDHRA PRADESH,49.7,2002
ANDHRA PRADESH,62.4,2002
ANDHRA PRADESH,45.1,2002
ANDHRA PRADESH,118.3,2002
ANDHRA PRADESH,177.7,2002
ANDHRA PRADESH,380.2,2002
ANDHRA PRADESH,120.3,2002
ANDHRA PRADESH,6,2002
ANDHRA PRADESH,0.3,2002
ANDHRA PRADESH,6.9,2002
TELANGANA,2.1,2002
TELANGANA,12.4,2002
TELANGANA,12.4,2002
TELANGANA,80.2,2002
TELANGANA,83.5,2002
TELANGANA,177.1,2002
TELANGANA,202.4,2002
TELANGANA,199.5,2002
TELANGANA,111.2,2002
TELANGANA,144.8,2002
TELANGANA,56.7,2002
TELANGANA,5,2002
RAYALSEEMA,0.5,2002
RAYALSEEMA,0,2002
RAYALSEEMA,0,2002
RAYALSEEMA,9.5,2002
RAYALSEEMA,10.4,2002
RAYALSEEMA,5.3,2002
RAYALSEEMA,40.4,2002
RAYALSEEMA,166.7,2002
RAYALSEEMA,92,2002
RAYALSEEMA,1.9,2002
RAYALSEEMA,0,2002
RAYALSEEMA,0.6,2002
TAMIL NADU,19.2,2002
TAMIL NADU,0.1,2002
TAMIL NADU,1.6,2002
TAMIL NADU,76.8,2002
TAMIL NADU,21.2,2002
TAMIL NADU,327,2002
TAMIL NADU,231.5,2002
TAMIL NADU,381.2,2002
TAMIL NADU,179.8,2002
TAMIL NADU,145.9,2002
TAMIL NADU,12.4,2002
TAMIL NADU,8.8,2002
KARNATAKA,1.7,2002
KARNATAKA,31.1,2002
KARNATAKA,8.5,2002
KARNATAKA,2.8,2002
KARNATAKA,0.4,2002
KARNATAKA,263.7,2002
KARNATAKA,485.1,2002
KARNATAKA,432.6,2002
KARNATAKA,98.9,2002
KARNATAKA,68.7,2002
KARNATAKA,0.3,2002
KARNATAKA,2.4,2002
KARNATAKA,19,2002
KARNATAKA,101.9,2002
KARNATAKA,80.3,2002
KARNATAKA,86.7,2002
KARNATAKA,299,2002
KARNATAKA,415.8,2002
KARNATAKA,392.4,2002
KARNATAKA,599.6,2002
KARNATAKA,343,2002
KARNATAKA,35.1,2002
KARNATAKA,20.1,2002
KARNATAKA,10.2,2002
KARNATAKA,5.7,2002
KARNATAKA,0.1,2002
KARNATAKA,0.2,2002
KARNATAKA,1,2002
KARNATAKA,1.3,2002
KARNATAKA,11.6,2002
KARNATAKA,307.5,2002
KARNATAKA,138.6,2002
KARNATAKA,235.1,2002
KARNATAKA,3.3,2002
KARNATAKA,1.3,2002
KARNATAKA,0,2002
KERALA,14.4,2002
KERALA,14.2,2002
KERALA,21.6,2002
KERALA,253.5,2002
KERALA,198.3,2002
KERALA,283.9,2002
KERALA,413.6,2002
KERALA,334.2,2002
KERALA,255.9,2002
KERALA,118.7,2002
KERALA,3.9,2002
KERALA,10,2002
LAKSHADWEEP,2.7,2002
LAKSHADWEEP,0,2002
LAKSHADWEEP,36.8,2002
LAKSHADWEEP,3.6,2002
LAKSHADWEEP,11.3,2002
LAKSHADWEEP,764,2002
LAKSHADWEEP,526.5,2002
LAKSHADWEEP,377.3,2002
LAKSHADWEEP,240.9,2002
LAKSHADWEEP,91.4,2002
LAKSHADWEEP,27.3,2002
LAKSHADWEEP,0,2002
ANDAMAN & NICOBAR ISLANDS,17.9,2003
ANDAMAN & NICOBAR ISLANDS,5.3,2003
ANDAMAN & NICOBAR ISLANDS,31.9,2003
ANDAMAN & NICOBAR ISLANDS,77.8,2003
ANDAMAN & NICOBAR ISLANDS,33,2003
ANDAMAN & NICOBAR ISLANDS,197.6,2003
ANDAMAN & NICOBAR ISLANDS,303.4,2003
ANDAMAN & NICOBAR ISLANDS,479.9,2003
ANDAMAN & NICOBAR ISLANDS,234.6,2003
ANDAMAN & NICOBAR ISLANDS,37,2003
ANDAMAN & NICOBAR ISLANDS,27.4,2003
ANDAMAN & NICOBAR ISLANDS,58.8,2003
ARUNACHAL PRADESH,16.3,2003
ARUNACHAL PRADESH,0,2003
ARUNACHAL PRADESH,2.5,2003
ARUNACHAL PRADESH,18.4,2003
ARUNACHAL PRADESH,8.4,2003
ARUNACHAL PRADESH,108,2003
ARUNACHAL PRADESH,248.4,2003
ARUNACHAL PRADESH,265.8,2003
ARUNACHAL PRADESH,145.7,2003
ARUNACHAL PRADESH,77.4,2003
ARUNACHAL PRADESH,69.9,2003
ARUNACHAL PRADESH,78.5,2003
ASSAM,8.4,2003
ASSAM,11.2,2003
ASSAM,23.6,2003
ASSAM,26.6,2003
ASSAM,38.2,2003
ASSAM,96.6,2003
ASSAM,465.1,2003
ASSAM,377.4,2003
